mirna	Astrocyte	B_cell	CD4_T	CD8_T	Microglia	Monocyte	NK_cell	Oligodendrocyte	T_cell	Th17	Treg
hsa-miR-515-3p	4.743807949125767e-06	2.6239185899612494e-06	1.11445569928037e-05	1.476258421462262e-05	1.387493648508098e-05	1.188849000754999e-05	2.3643758595426334e-06	2.5796794943744317e-05	1.2733147741528228e-05	9.757880434335675e-06	1.0626433322613593e-05
hsa-miR-515-5p	7.214395009214059e-05	0.00010776241833809763	0.00014934509817976505	0.00010738128912635148	7.491470023524016e-05	8.307662210427225e-05	0.00018548330990597606	4.435096343513578e-05	7.97258981037885e-05	6.927151116542518e-05	0.00013358624710235745
hsa-miR-516a-3p	0.0005117530236020684	0.0002025571302510798	0.000907718320377171	0.0007137962966226041	0.0001760983286658302	0.00011006432760041207	0.00044768222142010927	0.0006398392142727971	8.108679321594536e-05	0.0006953938282094896	0.00014168130292091519
hsa-miR-516a-5p	1.0699301355998614e-06	7.096327863109764e-07	9.193029200105229e-07	6.337543254630873e-07	4.970376608071092e-07	3.760724780477176e-07	1.2355200169622549e-06	5.733240868721623e-07	2.790130793073331e-07	5.186301450521569e-07	3.4844018159674306e-07
hsa-miR-516b-3p	0.00010216778900939971	7.217151141958311e-05	0.00012092145334463567	0.00014812589506618679	5.043833516538143e-05	8.399389480473474e-05	7.419385656248778e-05	0.00010041262430604547	5.8076595450984314e-05	0.00010789399675559253	4.192423148197122e-05
hsa-miR-516b-5p	2.374562654949841e-06	2.150119144062046e-06	5.1686411097762175e-06	2.3108023015083745e-06	2.44050693254394e-06	3.0684661851410056e-06	3.653784006019123e-06	1.6291639894916443e-06	2.7934743229707237e-06	2.8732990813296055e-06	2.476146391927614e-06
hsa-miR-517-5p	7.696197826589923e-06	4.076916411577258e-06	3.7954757772240555e-06	1.3297206351126079e-05	5.261410478851758e-06	5.698243512597401e-06	5.343672000890365e-06	7.625551916135009e-06	5.3495896281674504e-06	5.562843853113009e-06	3.775081040657824e-06
hsa-miR-517a-3p	2.2916648845239251e-07	4.900940098195861e-07	5.793943387288891e-07	4.1951827256525576e-07	2.4697320100131037e-07	2.724051739733113e-07	3.3400272059225244e-07	3.4520593317211024e-07	5.070588713351754e-07	2.4560648625993053e-07	3.4766679846143234e-07
hsa-miR-517b-3p	1.2280831924726954e-06	2.0213885818520794e-06	2.2102694856585003e-06	1.1682557214953704e-06	5.487888188326906e-07	1.0120586466655368e-06	1.2237783266755287e-06	1.162009652944107e-06	1.4584973087039543e-06	7.36353740649065e-07	1.378139813823509e-06
hsa-miR-517c-3p	5.986964168869235e-08	2.100803442317556e-07	1.3333814763427654e-07	9.92933877341784e-08	9.417113489007534e-08	1.3389121988893748e-07	2.7767418941948563e-07	1.6837734051478037e-07	1.2725838871574524e-07	8.182176003401764e-08	1.4822748539700115e-07
hsa-miR-5186	2.414882089851744e-07	3.054606452224107e-07	3.5844018952957413e-07	5.452101277114707e-07	1.5739750836019084e-07	2.5207896214851644e-07	5.058701617599581e-07	2.0323727767390665e-07	3.6198423458699835e-07	2.37617840070925e-07	2.8211695735080866e-07
hsa-miR-5187-3p	2.4389497411902994e-05	2.968942681036424e-05	4.153593545197509e-05	3.896247653756291e-05	2.8314889277680777e-05	1.1378560884622857e-05	4.437962343217805e-05	6.873904567328282e-06	4.834841092815623e-05	5.720668559661135e-05	3.4409811632940546e-05
hsa-miR-5187-5p	4.977485878043808e-05	3.499932063277811e-05	5.482659980771132e-05	9.257437341148034e-05	2.8512131393654272e-05	2.499000220268499e-05	2.0848599888267927e-05	5.679373316525016e-06	4.493522283155471e-05	2.2515949240187183e-05	3.0056711693760008e-05
hsa-miR-5189-3p	3.050041414098814e-05	5.1925526349805295e-05	3.509205635054968e-05	0.00011381162767065689	1.362428974971408e-05	7.305020062631229e-06	2.393877184658777e-05	6.431548627006123e-06	7.879915210651234e-05	0.0001100342269637622	7.337440365517978e-06
hsa-miR-5189-5p	6.29786200079252e-06	1.0560119335423224e-05	2.4075103283394128e-05	1.0933397788903676e-05	1.1201916095160414e-05	8.633665856905282e-06	2.5258779714931734e-05	1.807270382414572e-05	1.2114719538658392e-05	2.5567209377186373e-05	2.805350231938064e-05
hsa-miR-518a-3p	6.914899586263346e-07	7.160401764849667e-07	4.5296650341697386e-07	4.0838975223778107e-07	4.3737557575695973e-07	3.5870456827069575e-07	9.512128826827393e-07	9.753460972206085e-07	2.429985670460155e-07	1.4641112784374855e-06	6.233644853637088e-07
hsa-miR-518a-5p	1.4481730431725737e-05	1.591036925674416e-05	9.693484571471345e-06	2.8907583327963948e-05	5.7170214859070256e-05	5.5615520977880806e-05	1.4271875443228055e-05	7.204462235677056e-06	2.7176325602340512e-05	4.841146437684074e-05	1.5567076843581162e-05
hsa-miR-518b	2.1755649015631207e-07	2.722408112276753e-07	1.5042672885101638e-07	1.2808001770281408e-07	1.51364730527348e-07	1.9822880403808085e-07	1.869275649823976e-07	3.549250209289312e-07	1.4302982265235187e-07	4.4996519932283263e-07	2.6392214635961864e-07
hsa-miR-518c-3p	5.274089289741823e-07	7.999788635970617e-07	3.3086908501900325e-07	6.876666702737566e-07	3.4454748742973607e-07	6.266740228966228e-07	3.4222466638311744e-07	1.5062166767165763e-06	7.884225965426594e-07	1.079352045962878e-06	1.4886305734762573e-06
hsa-miR-518c-5p	1.1787624316639267e-05	6.764626050426159e-06	7.476197879441315e-06	1.1905432984349318e-05	6.9731013354612514e-06	9.337845767731778e-06	6.622895398322726e-06	7.15509941073833e-06	5.908860657655168e-06	1.2093198165530339e-05	1.3247597053123172e-05
hsa-miR-518d-3p	4.804948616765614e-07	1.638420883409708e-07	2.2293090751190903e-07	2.7332606578056584e-07	2.4143514565366786e-07	1.5528138419540483e-07	1.9229423742217477e-07	5.248698471405078e-07	1.45883532809421e-07	7.216492576844757e-07	4.1734281808203377e-07
hsa-miR-518d-5p	8.503053322783671e-06	1.3862653759133536e-05	9.879412573354784e-06	9.399614100402687e-06	4.251288828527322e-06	4.609637471730821e-06	1.4569237464456819e-05	8.759269803704228e-06	8.984321539173834e-06	1.1720792826963589e-05	5.6481057981727645e-06
hsa-miR-518e-3p	4.26487616778104e-07	8.029508649087802e-07	8.193536586986738e-07	1.3336100437300047e-06	7.915471655906003e-07	1.072755480890919e-06	1.1877259566972498e-06	4.676429057326459e-07	1.8582486518425867e-06	1.6479801843161113e-06	2.185607854698901e-06
hsa-miR-518e-5p	2.2435457140090875e-05	2.5351093427161686e-05	2.8617327188840136e-05	9.643837984185666e-06	4.855970473727211e-06	1.763781619956717e-05	2.8197797291795723e-05	1.5271027223207057e-05	9.848649824562017e-06	2.774701533780899e-05	1.2518417861429043e-05
hsa-miR-518f-3p	3.087617130859144e-07	2.657617983459204e-07	2.687687583602383e-07	1.905535782498191e-07	2.5111370405284106e-07	2.733337112204026e-07	2.967353225358238e-07	3.788444473684649e-07	9.686142021791966e-08	5.119455863678013e-07	2.693616067972471e-07
hsa-miR-518f-5p	1.1962855751335155e-05	2.6120018446817994e-05	1.568368315929547e-05	4.0205537516158074e-05	1.2749349480145611e-05	1.3437305824481882e-05	2.0773128198925406e-05	1.4019248737895396e-05	1.1917378287762403e-05	1.902643998619169e-05	1.0506142643862404e-05
hsa-miR-5190	1.0011001904786099e-05	2.172889799112454e-05	1.4371713405125774e-05	9.962459444068372e-06	2.8829654183937237e-05	1.442357461201027e-05	1.4303557691164315e-05	2.2806339984526858e-05	1.0792616194521543e-05	4.2819043301278725e-05	3.9289414416998625e-05
hsa-miR-5191	4.479653944144957e-05	2.0722596673294902e-05	1.896628236863762e-05	4.2610568925738335e-05	1.8734705008682795e-05	7.734233804512769e-06	3.330263280076906e-05	2.5268967874580994e-05	3.085972275584936e-05	4.4255015382077545e-05	3.16834011755418e-05
hsa-miR-5192	3.513202273097704e-06	1.5021061017250759e-06	5.283988684823271e-06	6.763904821127653e-06	2.6795150915859267e-06	2.369658886891557e-06	4.9362001846020576e-06	2.8457495773182018e-06	2.1648170331900474e-06	7.000178356975084e-06	4.502249794313684e-06
hsa-miR-5193	7.622955308761448e-06	5.27041447639931e-06	1.033752596413251e-05	1.3618881894217338e-05	9.878519449557643e-06	6.468311767093837e-06	5.454930942505598e-06	4.980875019100495e-06	5.503736701939488e-06	3.1314525585912634e-06	5.969165158603573e-06
hsa-miR-5194	2.3675704142078757e-05	2.3336933736572973e-05	6.157843745313585e-05	3.153289435431361e-05	6.307099101832137e-05	5.0416754675097764e-05	3.92970468965359e-05	1.0317767191736493e-05	3.931052197003737e-05	6.405157182598487e-05	4.941546285408549e-05
hsa-miR-5195-3p	0.00021292244491633028	0.00011961993004661053	0.00019976362818852067	0.0003639791684690863	7.3486145993229e-05	8.882721158443019e-05	0.00015356637595687062	3.700652814586647e-05	0.0001841093908296898	0.00011157010885654017	0.0001844444195739925
hsa-miR-5195-5p	1.1850492853682226e-07	7.343392383063474e-08	1.2370989566079515e-07	1.943870131526637e-07	9.079816720714007e-08	1.061198702245747e-07	6.820569353749306e-08	7.355831854738426e-08	1.5012972198746866e-07	3.688451499783696e-08	6.668614105365123e-08
hsa-miR-5196-3p	5.036941956859664e-07	5.563412059927941e-07	1.2799805517715868e-06	3.2862503758224193e-06	1.568767402204685e-06	7.318596999539295e-07	1.4210354493116029e-06	4.819079890694411e-07	1.7543312651469023e-06	1.9495028027449735e-06	3.3316268854832742e-06
hsa-miR-5196-5p	2.399441655143164e-05	1.9281987988506444e-05	3.300702155684121e-05	3.325851866975427e-05	2.1401274352683686e-05	1.686080031504389e-05	3.498861042317003e-05	1.5732937754364684e-05	2.1331501557142474e-05	4.038144106743857e-05	1.77472520590527e-05
hsa-miR-5197-3p	3.397514592506923e-05	9.246563422493637e-06	4.073344825883396e-05	6.326725997496396e-05	3.0772880563745275e-05	1.5683204765082337e-05	3.556946467142552e-05	2.9776041628792882e-05	5.261463957140222e-05	1.3620378013001755e-05	9.599535587767605e-06
hsa-miR-5197-5p	4.7337423893623054e-05	3.213440868421458e-05	4.128130603930913e-05	6.0779566410928965e-05	4.421233825269155e-05	2.299747029610444e-05	3.3946340408874676e-05	1.9666249500005506e-05	2.053087519016117e-05	5.2365758165251464e-05	3.649701829999685e-05
hsa-miR-519a-2-5p	0.0012135489378124475	0.00016111042350530624	0.0005756032187491655	0.0006859312416054308	0.0012846770696341991	0.0005847082938998938	0.0007231602212414145	0.00017247648793272674	0.00039215903962031007	0.00012442511797416955	0.0003309609310235828
hsa-miR-519a-3p	1.4816416296525858e-05	5.346391844796017e-06	1.0278585250489414e-05	3.2855718018254265e-05	1.2783236343238968e-05	5.255590167507762e-06	1.415009955962887e-05	5.7374563766643405e-06	1.343237454420887e-05	8.00832458480727e-06	8.486928891215939e-06
hsa-miR-519a-5p	0.0003607664257287979	0.0004942987579852343	0.00024303192913066596	0.0006043229950591922	0.00020248774671927094	0.0003463623870629817	0.00035026631667278707	0.0003275951894465834	0.00010412820847705007	0.0005701290792785585	0.00023199808492790908
hsa-miR-519b-3p	2.6119651010958478e-05	1.4376791114045773e-05	1.3124355973559432e-05	7.716385152889416e-05	2.7481422876007855e-05	1.0191491128352936e-05	4.282890586182475e-05	2.111159119522199e-05	1.3061716344964225e-05	2.1710318833356723e-05	1.7902933905133978e-05
hsa-miR-519b-5p	1.0072671102534514e-05	2.018596751440782e-05	1.571727989357896e-05	3.9078888221411034e-05	1.554674599901773e-05	1.6890808183234185e-05	7.602435289300047e-06	7.090309281920781e-06	8.038614396355115e-06	1.1237386388529558e-05	1.0802641554619186e-05
hsa-miR-519c-3p	3.6812394682783633e-05	3.243271567043848e-05	2.663005216163583e-05	4.268663906259462e-05	2.421222598059103e-05	3.0019178666407242e-05	4.354155680630356e-05	3.171403659507632e-05	4.0429724322166294e-05	3.797714089159854e-05	2.681223486433737e-05
hsa-miR-519c-5p	8.075402547547128e-06	1.719993269944098e-05	1.5256195183610544e-05	4.332924436312169e-05	2.2108271878096275e-05	2.0741210391861387e-05	4.628353963198606e-06	1.289263764192583e-05	8.323196198034566e-06	8.949208677222487e-06	1.50396908793482e-05
hsa-miR-519d-3p	0.00027415461954660714	0.00038842743379063904	0.001056372420862317	0.0010265298187732697	0.0002805542026180774	0.0002684897626750171	0.0008231541723944247	0.0010455114534124732	0.0002185944904340431	0.0009090417297556996	0.00028386502526700497
hsa-miR-519d-5p	5.499680628417991e-05	0.0002726112143136561	0.00035500325611792505	0.0001989230513572693	8.94029944902286e-05	0.0002727800456341356	9.988064994104207e-05	9.481171582592651e-05	0.00018660284695215523	0.0002723259967751801	0.00027763802791014314
hsa-miR-519e-3p	1.4376585113495821e-06	1.6154446029759129e-06	5.9808235164382495e-06	1.005321610136889e-05	9.873750968836248e-06	9.737402251630556e-06	3.0377836992556695e-06	1.6679312466294505e-05	6.749826297891559e-06	6.224035132618155e-06	6.223400760063669e-06
hsa-miR-519e-5p	1.8399619875708595e-05	3.453817771514878e-05	6.010260040056892e-05	8.553952648071572e-05	3.6432145861908793e-05	1.0302215741830878e-05	6.251913873711601e-05	2.636761018948164e-05	2.2588370484299958e-05	2.0766812667716295e-05	3.3909389458131045e-05
hsa-miR-520a-3p	0.0003824768937192857	0.0006233475869521499	0.000773135107010603	0.001706729643046856	0.0005153302918188274	0.0005187743809074163	0.0006147542735561728	0.0002980851859319955	0.0003273780457675457	0.0005498800310306251	0.00039175504934974015
hsa-miR-520a-5p	1.2311251339269802e-05	1.1999461094092112e-05	1.9053368305321783e-05	1.8372002159594558e-05	1.1970946616202127e-05	1.12051411633729e-05	1.6199503079405986e-05	6.483248398581054e-06	1.1779055057559162e-05	1.321163017564686e-05	8.369748684344813e-06
hsa-miR-520b-3p	2.7198817406315356e-05	1.837859417719301e-05	3.258493961766362e-05	5.1749851991189644e-05	3.152439967379905e-05	2.4047963961493224e-05	3.224324973416515e-05	1.9049177353736013e-05	2.0076924556633458e-05	1.8269100110046566e-05	1.8306605852558278e-05
hsa-miR-520b-5p	5.071244959253818e-05	2.2277985408436507e-05	2.3603182853548788e-05	8.605294715380296e-05	3.114785795332864e-05	2.9496433853637427e-05	5.3902025683782995e-05	1.3596320059150457e-05	3.050461054954212e-05	6.893831596244127e-05	3.7196408811723813e-05
hsa-miR-520c-3p	4.2683921492425725e-05	5.393306855694391e-05	3.5452001611702144e-05	5.641979078063741e-05	2.523508737795055e-05	3.039252078451682e-05	4.874701699009165e-05	1.6054478692240082e-05	2.5938174076145515e-05	2.7547961508389562e-05	2.7598067390499637e-05
hsa-miR-520c-5p	4.511239694693359e-06	6.413139090000186e-06	6.910047432029387e-06	1.4239283700590022e-05	3.6569708754541352e-06	3.7986292227287777e-06	3.962991286243778e-06	5.0427420319465455e-06	2.3462823719455628e-06	9.669070095696952e-06	4.1991779653471895e-06
hsa-miR-520d-3p	0.00033145019551739097	0.0005733362631872296	0.000418877782067284	0.0009198033949360251	0.00048277925816364586	0.0003869053325615823	0.000726394122466445	0.0006868236814625561	0.00029492098838090897	0.0004455140442587435	0.00026308957603760064
hsa-miR-520d-5p	0.00019555824110284448	0.0001875838788691908	0.00013054057490080595	0.00015419545525219291	0.0001371304242638871	6.049005969543941e-05	0.00014780234778299928	8.604827598901466e-05	0.00014122170978225768	0.0002996023977175355	0.00013880414189770818
hsa-miR-520e-3p	0.00011179945431649685	0.00013771650264970958	0.0001410475670127198	0.00023532721388619393	9.576325101079419e-05	0.00010497249604668468	0.00014332642604131252	0.00015776515647303313	0.00010528822895139456	0.00011509167234180495	0.00015239149797707796
hsa-miR-520e-5p	5.11964171892032e-05	6.631723226746544e-05	5.376183253247291e-05	9.655432950239629e-05	6.099636811995879e-05	7.571290188934654e-05	0.00010704404121497646	5.527365283342078e-05	4.247198376106098e-05	7.547894347226247e-05	7.985762204043567e-05
hsa-miR-520f-3p	8.736912423046306e-05	0.00014688227383885533	0.00022904813522472978	0.00028080676565878093	0.00015191316197160631	0.00016443684580735862	0.00011916604125872254	0.00013218840467743576	0.0001146326758316718	0.00012720894301310182	8.798587805358693e-05
hsa-miR-520f-5p	1.565677121107001e-05	1.3184730960347224e-05	7.88678244134644e-06	3.054886474274099e-05	3.255569754401222e-05	4.845500370720401e-06	3.091172402491793e-05	1.9986771803814918e-05	3.6628724046749994e-05	9.872853297565598e-06	7.941233889141586e-06
hsa-miR-520g-3p	1.00889255918446e-05	6.142557140265126e-06	9.691675586509518e-06	9.286020940635353e-06	5.514253643923439e-06	6.600477263418725e-06	6.629049948969623e-06	6.5951594478974584e-06	7.127554908947786e-06	5.1059778343187645e-06	1.0730507710832171e-05
hsa-miR-520g-5p	1.5942146092129406e-06	2.7070877877122257e-06	4.918653758068103e-06	1.7937538814294385e-06	2.672095888556214e-06	1.4901841041137232e-06	3.5473963180265855e-06	1.8924114328910946e-06	4.491704203246627e-06	2.1086821107019205e-06	3.845995706797112e-06
hsa-miR-520h	1.5139581819312298e-06	1.7486660226495587e-06	2.582721663202392e-06	4.79159461974632e-06	1.6066088619481889e-06	1.342577547802648e-06	4.339801307651214e-06	1.6757472849349142e-06	1.912429297590279e-06	1.7664447113929782e-06	1.606331125003635e-06
hsa-miR-522-3p	4.245452146278694e-05	2.0618004782591015e-05	8.585004252381623e-05	4.9932565161725506e-05	6.770757318008691e-05	3.567796011338942e-05	6.414092058548704e-05	2.3404863895848393e-05	4.444902151590213e-05	2.5701767299324274e-05	3.9157093851827085e-05
hsa-miR-522-5p	7.932764674478676e-06	1.1424826880102046e-05	9.407953257323243e-06	1.9063665604335256e-05	5.895421509194421e-06	7.409647878375836e-06	1.0558098438195884e-05	9.32578132051276e-06	4.953523784934077e-06	6.143458449514583e-06	7.166389423218789e-06
hsa-miR-523-3p	2.2356393856171053e-06	2.124955472027068e-06	1.4079789707466261e-06	4.513698968366953e-06	3.245444986532675e-06	2.4460971417283872e-06	1.5842349512240617e-06	1.1350535942256101e-06	1.4289458931671106e-06	3.9651390579820145e-06	1.9881454136339016e-06
hsa-miR-523-5p	6.424245657399297e-05	7.688855839660391e-05	6.146418309072033e-05	4.1889510612236336e-05	3.47390268871095e-05	8.538491238141432e-05	5.422381218522787e-05	0.00015894294483587146	5.106007301947102e-05	7.883695070631802e-05	8.351884025614709e-05
hsa-miR-524-3p	1.8459090824762825e-06	1.3442266890706378e-06	5.571257133851759e-06	3.5919833862863015e-06	6.669205276921275e-07	2.4874036625988083e-06	4.899577106698416e-06	1.828151653171517e-06	3.0907463042240124e-06	9.657751434133388e-07	6.494232366094366e-06
hsa-miR-524-5p	8.003553375601768e-05	4.644520959118381e-05	0.0001608993043191731	8.751684072194621e-05	6.901871529407799e-05	7.64783108024858e-05	0.0001025225647026673	4.418212120071985e-05	0.00012230928405188024	4.830679972656071e-05	0.00016010527906473726
hsa-miR-525-3p	5.683300969394622e-06	2.1246125925244996e-06	1.4615647160098888e-05	7.136166459531523e-06	1.3651714425577666e-06	4.485895260586403e-06	1.22844212455675e-05	3.5327966543263756e-06	9.248146852769423e-06	9.071022191164957e-07	1.7784823285182938e-05
hsa-miR-525-5p	3.4747954487102106e-05	3.694244151120074e-05	3.140245462418534e-05	0.00011027933214791119	2.026390575338155e-05	2.6641951990313828e-05	2.183914511988405e-05	8.216708920372184e-06	3.4663706173887476e-05	8.593370694143232e-06	7.718856977589894e-06
